video_name,cq,vmaf,output_size,bitrate,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_scene_change_count,metrics_avg_motion_variance,metrics_avg_grain_noise,metrics_frame_rate,metrics_resolution
sintel_trailer_2k_480p24_segment_004.mp4,25,97.56,1.04,1.75,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_004.mp4,30,96.35,0.67,1.12,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_004.mp4,35,94.42,0.42,0.71,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_004.mp4,40,90.02,0.27,0.45,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,10,99.71,3.77,6.33,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,15,99.69,2.39,4.01,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,20,99.63,1.64,2.76,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,25,99.54,1.08,1.8,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,30,99.28,0.71,1.18,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,35,98.5,0.47,0.78,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_005.mp4,40,96.55,0.31,0.52,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,10,99.13,3.7,6.22,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,15,99.1,2.28,3.82,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,20,99.04,1.48,2.49,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,25,98.86,0.97,1.63,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,30,98.37,0.63,1.05,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,35,97.26,0.4,0.68,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_006.mp4,40,95.32,0.27,0.45,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,10,98.78,2.75,4.61,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,15,98.51,1.4,2.35,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,20,98.24,0.77,1.29,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,25,97.79,0.44,0.74,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,30,97.11,0.26,0.44,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,35,95.9,0.16,0.27,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_007.mp4,40,94.26,0.11,0.18,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,10,98.09,1.2,2.01,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,15,98,0.68,1.14,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,20,97.85,0.42,0.7,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,25,97.63,0.27,0.45,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,30,97.23,0.18,0.3,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,35,96.62,0.12,0.2,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_008.mp4,40,95.54,0.08,0.13,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,10,97.49,0.26,0.43,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,15,97.45,0.21,0.35,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,20,97.36,0.17,0.28,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,25,97.24,0.13,0.22,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,30,97,0.11,0.18,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,35,96.53,0.08,0.14,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_480p24_segment_009.mp4,40,95.64,0.07,0.11,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
sintel_trailer_2k_720p24_segment_000.mp4,10,98.18,4.76,7.99,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_000.mp4,15,97.76,2.46,4.13,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_000.mp4,20,97.23,1.37,2.29,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_000.mp4,25,96.53,0.81,1.29,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_000.mp4,30,95.38,0.46,0.77,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_000.mp4,35,93.32,0.27,0.46,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_000.mp4,40,90.43,0.17,0.28,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,10,99.34,6.04,12.3,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,15,99.26,3.4,5.69,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,20,98.93,2.03,3.67,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,25,98.56,1.17,1.85,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,30,97.81,0.68,1.14,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,35,96.44,0.41,0.56,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_001.mp4,40,94.23,0.25,0,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,10,97.72,5.53,5.92,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,15,97.29,3.39,3.6,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,20,96.73,2.11,3.38,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,25,95.85,1.23,2.06,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,30,94.56,0.72,1.18,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,35,92.83,0.42,0.7,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_002.mp4,40,90.22,0.25,0.41,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,10,97.72,6.78,9.44,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,15,97.44,4.09,4.74,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,20,96.99,2.55,2.77,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,25,96.39,1.59,1.76,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,30,95.38,0.96,1.09,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,35,94.02,0.58,0.85,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_003.mp4,40,91.31,0.36,0.6,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,10,98.86,8.09,13.31,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,15,98.59,4.84,6.97,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,20,98.16,3.13,5.25,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,25,97.54,1.96,2.32,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,30,96.63,1.22,1.55,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,35,94.53,0.76,0.72,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_004.mp4,40,91,0.49,0,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,10,99.72,7.19,11.52,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,15,99.71,4.47,7.28,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,20,99.67,3.01,4.73,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,25,99.62,1.93,2.89,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,30,99.43,1.27,1.62,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,35,98.92,0.83,1.39,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_005.mp4,40,97.48,0.55,0.68,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,10,99.13,7.15,12.58,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,15,99.12,4.28,7.17,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,20,99.06,2.76,4.62,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,25,98.9,1.76,2.93,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,30,98.53,1.11,1.85,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,35,97.67,0.71,1.06,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_006.mp4,40,96.01,0.46,0.55,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,10,98.89,5.72,8.59,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,15,98.69,2.94,4.72,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,20,98.43,1.52,2.55,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,25,98.06,0.8,1.06,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,30,97.52,0.45,0.76,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,35,96.56,0.28,0.46,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_007.mp4,40,95.18,0.18,0,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,10,98.13,2.41,4.05,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,15,98.08,1.3,2.17,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,20,97.93,0.78,1.31,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,25,97.75,0.5,0.84,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,30,97.45,0.32,0.54,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,35,96.99,0.21,0.36,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_008.mp4,40,96.27,0.14,0.24,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,10,97.47,0.46,0.77,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,15,97.43,0.37,0.62,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,20,97.36,0.29,0.48,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,25,97.28,0.23,0.38,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,30,97.12,0.18,0.3,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,35,96.75,0.14,0.23,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
sintel_trailer_2k_720p24_segment_009.mp4,40,96.02,0.11,0.18,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
soccer_4cif_segment_000.mp4,10,99.99,16.71,33.11,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_000.mp4,15,99.88,9.9,18.87,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_000.mp4,20,99.57,5.73,8.99,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_000.mp4,25,98.98,3.39,4.9,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_000.mp4,30,97.98,2.09,3.15,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_000.mp4,35,95.61,1.3,2.33,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_000.mp4,40,91.35,0.84,0,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,10,99.99,17.27,33.42,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,15,99.95,10.15,19.66,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,20,99.72,5.96,10.71,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,25,99.13,3.55,7.26,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,30,97.31,2.22,3.5,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,35,93.24,1.39,1.97,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_4cif_segment_001.mp4,40,86.5,0.9,1.72,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
soccer_cif_segment_000.mp4,10,99.98,2.13,3.58,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_000.mp4,15,99.98,1.35,2.26,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_000.mp4,20,99.96,0.87,1.46,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_000.mp4,25,99.8,0.56,0.94,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_000.mp4,30,98.88,0.37,0.61,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_000.mp4,35,96.57,0.24,0.4,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_000.mp4,40,90.59,0.16,0.27,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,10,99.98,2.34,3.93,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,15,99.98,1.53,2.57,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,20,99.93,0.99,1.66,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,25,99.65,0.64,1.07,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,30,98.28,0.41,0.69,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,35,94.22,0.27,0.45,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_cif_segment_001.mp4,40,87.32,0.18,0.3,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
soccer_qcif_15fps_segment_000.mp4,10,99.96,0.36,0.61,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_000.mp4,15,99.96,0.26,0.44,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_000.mp4,20,99.96,0.18,0.3,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_000.mp4,25,99.85,0.12,0.2,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_000.mp4,30,98.8,0.08,0.13,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_000.mp4,35,95.84,0.05,0.09,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_000.mp4,40,88.12,0.04,0.06,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,10,99.96,0.41,0.69,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,15,99.95,0.29,0.49,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,20,99.89,0.19,0.33,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,25,99.58,0.13,0.22,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,30,98.64,0.09,0.14,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,35,95.49,0.06,0.1,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
soccer_qcif_15fps_segment_001.mp4,40,87.23,0.04,0.07,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
STARCRAFT_segment_000.mp4,10,99.19,46.41,92.07,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_000.mp4,15,99.07,29.94,0,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_000.mp4,20,98.92,19.9,0,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_000.mp4,25,98.53,11.31,0,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_000.mp4,30,98.15,8.43,9.68,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_000.mp4,35,96.66,5.44,4.84,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_000.mp4,40,93.75,3.53,5.03,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,10,97.57,30.57,46.74,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,15,97.49,16.79,26.49,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,20,97.26,10.22,15.73,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,25,96.98,6.5,8.99,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,30,96.51,4.52,3.93,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,35,95.63,3.11,3.5,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_001.mp4,40,94.15,2.12,0,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_002.mp4,10,97.63,29.3,41.94,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_002.mp4,15,97.53,15.71,31.46,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_002.mp4,20,97.34,9.43,23.3,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_002.mp4,25,97,5.68,15.73,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
STARCRAFT_segment_002.mp4,30,96.47,3.8,0,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
